CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
80462,32,Female,3,99.01,Month-to-month,Credit card,322.57,Yes
80463,33,Male,4,139.77,One year,Credit card,516.55,Yes
80464,24,Female,47,88.93,One year,Mailed check,4151.75,No
80465,59,Male,48,31.83,Month-to-month,Electronic check,1524.25,Yes
80466,36,Female,59,106.43,Month-to-month,Credit card,6231.6,No
80467,55,Male,55,70.74,Month-to-month,Electronic check,3979.73,No
80468,42,Male,45,131.98,Two year,Bank transfer,5963.16,No
80469,29,Female,42,143.34,Month-to-month,Bank transfer,5982.96,Yes
80470,49,Male,39,12.92,Two year,Mailed check,453.64,No
80471,64,Male,67,148.79,Two year,Mailed check,9963.44,Yes
80472,27,Female,7,141.28,Month-to-month,Electronic check,996.7,Yes
80473,76,Female,41,28.88,Two year,Mailed check,1183.28,No
80474,41,Male,40,117.59,Month-to-month,Mailed check,4740.24,Yes
80475,67,Male,44,40.77,Month-to-month,Electronic check,1737.93,No
80476,21,Male,43,28.74,Month-to-month,Electronic check,1173.53,No
80477,79,Female,44,47.7,One year,Mailed check,2139.28,No
80478,60,Female,4,92.68,Two year,Electronic check,273.39,Yes
80479,54,Female,29,82.83,One year,Electronic check,2315.17,No
80480,62,Male,28,46.37,Month-to-month,Electronic check,1347.66,No
80481,59,Male,21,28.98,Month-to-month,Electronic check,593.16,No
80482,71,Female,22,15.01,One year,Credit card,333.5,No
80483,78,Male,28,13.64,Month-to-month,Bank transfer,429.44,No
80484,56,Male,1,125.27,Month-to-month,Electronic check,108.9,Yes
80485,60,Female,65,56.49,Two year,Bank transfer,3662.07,No
80486,21,Male,61,95.12,Month-to-month,Electronic check,5800.21,No
80487,53,Female,59,120.78,Month-to-month,Credit card,7096.86,Yes
80488,54,Female,27,70.41,Month-to-month,Credit card,1837.12,No
80489,42,Male,19,39.99,Month-to-month,Mailed check,671.46,No
80490,58,Female,45,126.81,One year,Mailed check,5743.0,Yes
80491,47,Female,49,56.87,Month-to-month,Bank transfer,2809.91,Yes
80492,18,Male,46,123.81,Month-to-month,Electronic check,5716.54,Yes
80493,46,Male,70,19.44,Two year,Mailed check,1302.83,No
80494,33,Male,24,41.48,Two year,Bank transfer,1049.73,No
80495,54,Female,37,86.46,Month-to-month,Electronic check,3306.02,No
80496,54,Male,71,149.63,Month-to-month,Credit card,10524.21,Yes
80497,24,Female,49,77.86,Month-to-month,Bank transfer,3856.09,No
80498,57,Male,57,23.97,One year,Electronic check,1324.04,No
80499,68,Male,56,66.2,Month-to-month,Credit card,3695.67,Yes
80500,50,Female,18,78.45,Month-to-month,Mailed check,1417.46,No
80501,67,Male,69,147.02,Two year,Credit card,10141.67,No
80502,39,Female,28,98.42,Two year,Mailed check,2828.13,No
80503,60,Female,33,97.47,Month-to-month,Bank transfer,3200.33,No
80504,79,Female,50,38.87,One year,Credit card,1952.32,No
80505,71,Female,37,113.7,One year,Electronic check,4189.06,No
80506,44,Female,18,118.0,Month-to-month,Electronic check,2131.97,No
80507,46,Female,64,84.69,Two year,Bank transfer,5444.12,No
80508,33,Male,40,132.22,One year,Electronic check,5283.69,Yes
80509,38,Female,61,134.08,One year,Mailed check,8136.17,No
80510,28,Male,59,36.07,Month-to-month,Mailed check,2164.71,No
80511,38,Male,15,30.26,Two year,Mailed check,427.03,No
80512,26,Female,3,148.45,Two year,Bank transfer,513.78,Yes
80513,44,Female,40,99.27,Month-to-month,Bank transfer,3995.53,No
80514,80,Male,39,86.52,One year,Credit card,3402.84,No
80515,56,Female,1,105.11,Month-to-month,Bank transfer,101.81,Yes
80516,39,Female,6,76.88,Month-to-month,Mailed check,414.55,No
80517,32,Other,19,119.89,Two year,Mailed check,2242.63,No
80518,60,Male,29,36.02,One year,Electronic check,1026.28,No
80519,40,Male,36,117.01,Month-to-month,Bank transfer,4231.2,Yes
80520,68,Male,63,96.84,Month-to-month,Credit card,6069.85,No
80521,46,Female,66,24.42,Month-to-month,Credit card,1626.36,No
80522,56,Male,41,53.22,One year,Bank transfer,2218.38,No
80523,33,Female,36,14.48,Month-to-month,Bank transfer,520.84,No
80524,20,Male,31,85.77,Month-to-month,Bank transfer,2638.89,Yes
80525,33,Female,45,45.86,One year,Mailed check,2102.51,No
80526,25,Male,51,26.58,Two year,Mailed check,1421.71,No
80527,43,Male,57,65.82,Month-to-month,Electronic check,3710.49,Yes
80528,59,Female,22,14.96,Month-to-month,Electronic check,271.12,Yes
80529,26,Male,41,144.17,Month-to-month,Bank transfer,5921.73,Yes
80530,52,Female,56,12.96,Two year,Electronic check,738.39,No
80531,24,Male,39,51.88,Month-to-month,Mailed check,2065.04,No
80532,25,Male,21,57.93,Month-to-month,Electronic check,1249.1,No
80533,52,Female,53,120.72,One year,Bank transfer,6445.52,No
80534,65,Male,50,51.94,Month-to-month,Electronic check,2579.67,No
80535,71,Male,24,146.45,Two year,Mailed check,3524.15,No
80536,78,Female,13,28.09,Two year,Mailed check,340.88,No
80537,63,Male,3,42.33,Month-to-month,Bank transfer,165.36,Yes
80538,56,Female,64,95.84,Month-to-month,Bank transfer,6137.19,No
80539,53,Female,24,79.81,Month-to-month,Mailed check,1826.66,No
80540,23,Male,53,116.86,Month-to-month,Bank transfer,6261.95,Yes
80541,24,Female,29,19.79,Month-to-month,Mailed check,530.01,No
80542,29,Male,3,87.27,Two year,Credit card,231.84,No
80543,56,Female,27,59.78,Month-to-month,Credit card,1503.03,Yes
80544,76,Male,14,145.61,One year,Credit card,2083.88,No
80545,18,Male,2,57.61,Month-to-month,Electronic check,130.24,No
80546,67,Female,47,44.72,One year,Mailed check,2143.55,No
80547,60,Male,1,56.41,Two year,Electronic check,85.13,Yes
80548,60,Male,52,125.29,One year,Mailed check,6596.84,No
80549,66,Female,9,117.43,One year,Electronic check,1007.01,No
80550,42,Female,69,14.41,One year,Bank transfer,896.19,No
80551,29,Female,29,25.97,Month-to-month,Electronic check,745.64,No
80552,72,Female,21,38.8,Month-to-month,Electronic check,707.39,No
80553,44,Female,35,67.59,Month-to-month,Electronic check,2398.47,No
80554,40,Male,57,129.39,One year,Bank transfer,7408.25,Yes
80555,36,Male,46,98.51,Month-to-month,Electronic check,4531.49,Yes
80556,38,Female,6,75.91,One year,Bank transfer,426.05,Yes
80557,67,Male,27,78.51,One year,Electronic check,2079.82,No
80558,38,Male,23,97.47,Month-to-month,Credit card,2181.22,No
80559,41,Female,6,50.77,Month-to-month,Bank transfer,363.71,Yes
80560,30,Male,53,63.83,Month-to-month,Credit card,3418.98,Yes
80561,59,Female,13,77.55,One year,Electronic check,991.32,No
80562,68,Female,52,31.31,Month-to-month,Electronic check,1601.53,No
80563,53,Female,50,75.0,Month-to-month,Electronic check,3779.87,Yes
80564,73,Female,52,85.1,Month-to-month,Credit card,4485.19,No
80565,32,Female,8,127.35,One year,Electronic check,1062.78,Yes
80566,67,Male,56,29.92,Two year,Mailed check,1733.17,No
80567,18,Female,26,137.38,Month-to-month,Electronic check,3550.09,No
80568,68,Female,12,40.26,Month-to-month,Electronic check,500.15,No
80569,51,Male,4,120.59,Month-to-month,Mailed check,455.42,Yes
80570,59,Female,13,39.07,Two year,Bank transfer,504.49,No
80571,79,Male,17,19.96,Two year,Electronic check,398.94,No
80572,48,Male,62,17.46,Month-to-month,Bank transfer,1103.6,No
80573,67,Male,65,130.66,Month-to-month,Electronic check,8469.33,Yes
80574,49,Female,16,136.5,One year,Electronic check,2147.31,No
80575,53,Male,5,52.95,Two year,Mailed check,250.29,Yes
80576,78,Female,45,16.98,One year,Electronic check,727.73,No
80577,46,Female,61,67.64,Month-to-month,Mailed check,4154.48,Yes
80578,71,Female,40,130.34,Month-to-month,Credit card,5202.28,No
80579,27,Male,67,115.38,Two year,Mailed check,7729.95,Yes
80580,75,Male,6,10.22,Two year,Electronic check,127.04,No
80581,38,Female,45,122.51,Two year,Bank transfer,5571.95,Yes
80582,53,Male,39,115.6,Two year,Mailed check,4501.72,No
80583,41,Female,50,38.89,Month-to-month,Credit card,1916.61,Yes
80584,44,Female,61,40.25,One year,Bank transfer,2374.17,No
80585,38,Female,46,122.96,Month-to-month,Electronic check,5686.63,No
80586,35,Male,61,73.59,Two year,Credit card,4497.25,No
80587,69,Female,58,94.98,One year,Credit card,5547.13,No
80588,72,Male,52,17.11,Two year,Electronic check,865.33,No
80589,21,Male,61,122.01,One year,Mailed check,7440.56,Yes
80590,64,Female,28,21.27,One year,Mailed check,587.36,No
80591,71,Male,30,86.87,One year,Electronic check,2672.34,No
80592,35,Female,34,15.99,Month-to-month,Mailed check,575.2,No
80593,26,Female,30,17.37,Month-to-month,Credit card,556.49,No
80594,69,Female,4,69.72,Month-to-month,Mailed check,251.06,Yes
80595,78,Male,26,85.36,Month-to-month,Mailed check,2226.87,No
80596,66,Female,36,23.36,Month-to-month,Electronic check,827.73,No
80597,47,Female,5,124.09,Two year,Credit card,578.61,Yes
80598,52,Male,31,89.75,Month-to-month,Mailed check,2783.44,Yes
80599,62,Female,17,14.3,Two year,Bank transfer,204.5,No
80600,47,Male,56,131.07,One year,Bank transfer,7374.57,No
80601,56,Female,55,104.16,One year,Electronic check,5800.55,No
80602,63,Female,10,82.11,Month-to-month,Electronic check,704.57,Yes
80603,79,Female,49,73.81,Month-to-month,Credit card,3656.34,Yes
80604,75,Male,67,120.81,Month-to-month,Electronic check,8136.4,Yes
80605,74,Other,26,50.17,Month-to-month,Electronic check,1256.3,No
80606,23,Female,12,50.98,One year,Credit card,531.7,No
80607,31,Male,60,60.68,Month-to-month,Bank transfer,3716.72,No
80608,63,Male,71,84.63,Month-to-month,Bank transfer,5966.95,Yes
80609,46,Other,60,46.26,Month-to-month,Mailed check,2785.97,No
80610,49,Male,29,43.34,Month-to-month,Bank transfer,1180.71,Yes
80611,31,Female,6,71.52,One year,Mailed check,403.86,No
80612,37,Other,8,125.26,One year,Mailed check,1048.08,No
80613,67,Male,13,94.92,One year,Electronic check,1341.14,No
80614,26,Female,21,65.82,Two year,Electronic check,1343.55,No
80615,29,Male,9,52.52,Month-to-month,Bank transfer,504.34,No
80616,31,Male,69,97.97,Two year,Credit card,6667.93,No
80617,73,Male,47,125.54,Month-to-month,Electronic check,5902.39,No
80618,40,Female,48,103.13,Month-to-month,Electronic check,5016.37,No
80619,65,Female,22,131.07,Month-to-month,Bank transfer,2891.73,Yes
80620,51,Female,51,44.01,Two year,Credit card,2270.57,No
80621,33,Female,20,58.57,Month-to-month,Credit card,1208.03,Yes
80622,35,Female,4,52.85,Two year,Mailed check,210.4,Yes
80623,73,Female,70,71.74,Two year,Credit card,5042.23,No
80624,58,Male,50,83.23,Month-to-month,Credit card,4210.88,No
80625,74,Female,10,53.95,Month-to-month,Electronic check,561.88,Yes
80626,57,Female,44,40.85,Month-to-month,Mailed check,1742.07,No
80627,50,Male,59,92.08,One year,Electronic check,5383.55,No
80628,22,Other,59,96.14,Month-to-month,Bank transfer,5654.04,No
80629,56,Other,71,51.6,Two year,Electronic check,3633.08,No
80630,27,Male,12,132.23,Month-to-month,Electronic check,1683.98,No
80631,39,Male,37,58.93,One year,Electronic check,2148.4,No
80632,60,Female,8,59.13,Month-to-month,Mailed check,433.77,No
80633,61,Female,40,64.74,Two year,Bank transfer,2653.85,No
80634,50,Male,56,11.87,Two year,Electronic check,701.59,No
80635,75,Male,25,16.0,Month-to-month,Credit card,409.71,No
80636,48,Female,63,41.72,Month-to-month,Credit card,2635.06,Yes
80637,23,Male,53,14.52,Two year,Mailed check,722.77,No
80638,53,Female,32,141.66,Month-to-month,Electronic check,4566.29,No
80639,20,Female,40,127.72,Month-to-month,Credit card,5252.31,Yes
80640,21,Male,59,121.55,One year,Mailed check,7264.91,No
80641,73,Male,47,75.78,Two year,Electronic check,3570.89,No
80642,44,Female,55,102.72,Two year,Bank transfer,5669.33,No
80643,55,Female,14,10.99,Month-to-month,Electronic check,112.15,Yes
80644,42,Female,36,33.31,One year,Electronic check,1114.73,No
80645,54,Male,12,76.03,Month-to-month,Bank transfer,938.42,No
80646,44,Male,64,105.72,Month-to-month,Mailed check,6745.09,Yes
80647,58,Female,63,21.72,Month-to-month,Bank transfer,1319.17,No
80648,53,Female,59,46.81,Month-to-month,Mailed check,2743.69,Yes
80649,63,Male,32,116.16,Month-to-month,Electronic check,3708.6,Yes
80650,64,Male,69,148.39,Month-to-month,Electronic check,10222.14,Yes
80651,77,Female,72,149.59,One year,Credit card,10721.53,No
80652,53,Male,16,130.64,Month-to-month,Electronic check,2130.63,Yes
80653,71,Male,31,134.63,One year,Credit card,4119.83,No
80654,63,Female,68,64.64,One year,Credit card,4408.84,No
80655,78,Female,60,130.27,Month-to-month,Bank transfer,7909.2,Yes
80656,59,Male,45,33.77,Month-to-month,Electronic check,1445.41,No
80657,76,Female,17,53.13,Month-to-month,Electronic check,932.66,No
80658,24,Male,16,41.17,One year,Mailed check,656.61,No
80659,47,Male,64,139.73,One year,Mailed check,8962.97,No
80660,67,Male,54,25.79,Month-to-month,Mailed check,1402.2,No
80661,69,Female,13,56.21,One year,Mailed check,687.65,No
80662,64,Female,7,136.92,Month-to-month,Electronic check,892.58,Yes
80663,46,Female,21,143.11,One year,Bank transfer,3002.69,Yes
80664,57,Other,50,89.84,Two year,Mailed check,4436.57,No
80665,58,Male,52,94.62,One year,Bank transfer,4843.8,No
80666,22,Other,42,42.25,One year,Bank transfer,1785.06,No
80667,23,Female,44,62.8,Month-to-month,Electronic check,2714.86,Yes
80668,75,Male,66,112.22,One year,Electronic check,7352.32,No
80669,61,Male,59,83.86,Month-to-month,Electronic check,5020.18,No
80670,24,Male,7,124.54,Two year,Electronic check,851.18,Yes
80671,56,Male,32,142.93,Month-to-month,Mailed check,4580.46,No
80672,49,Female,11,66.88,Month-to-month,Bank transfer,639.08,Yes
80673,32,Male,8,144.81,One year,Electronic check,1158.75,Yes
80674,68,Female,9,42.91,Month-to-month,Credit card,312.52,No
80675,30,Male,9,57.57,Month-to-month,Mailed check,489.29,Yes
80676,35,Female,63,11.23,Month-to-month,Bank transfer,719.35,Yes
80677,27,Male,20,70.93,Two year,Mailed check,1414.7,No
80678,57,Female,51,149.16,Month-to-month,Electronic check,7645.7,No
80679,74,Female,33,14.75,Month-to-month,Electronic check,436.92,No
80680,28,Male,39,132.22,Month-to-month,Electronic check,5162.26,Yes
80681,57,Male,18,111.88,One year,Electronic check,1954.84,No
80682,57,Male,24,113.72,Month-to-month,Credit card,2734.43,No
80683,64,Female,41,104.3,Two year,Bank transfer,4302.83,No
80684,19,Male,60,109.47,One year,Mailed check,6575.06,No
80685,44,Female,65,143.04,Month-to-month,Mailed check,9235.83,Yes
80686,69,Other,28,81.19,One year,Bank transfer,2261.1,No
80687,71,Male,12,106.14,Two year,Credit card,1246.7,Yes
80688,73,Male,38,41.14,Two year,Bank transfer,1583.59,No
80689,62,Male,57,145.41,Two year,Electronic check,8307.38,No
80690,67,Male,10,114.08,Two year,Bank transfer,1184.35,Yes
80691,61,Female,68,37.4,Month-to-month,Mailed check,2501.81,Yes
80692,25,Female,47,72.62,Month-to-month,Mailed check,3460.59,No
80693,66,Female,48,137.7,One year,Bank transfer,6563.98,No
80694,76,Male,59,66.71,One year,Bank transfer,3963.58,No
80695,55,Female,31,113.14,Two year,Bank transfer,3497.55,Yes
80696,33,Male,44,37.29,Month-to-month,Electronic check,1565.81,No
80697,73,Male,36,85.07,Month-to-month,Electronic check,3112.31,Yes
80698,41,Male,22,28.66,Two year,Credit card,726.11,No
80699,77,Male,37,28.6,Two year,Electronic check,1074.88,No
80700,76,Female,1,112.2,One year,Electronic check,121.17,Yes
80701,40,Male,43,122.69,Two year,Credit card,5241.75,No
80702,72,Female,39,83.35,Two year,Electronic check,3211.6,No
80703,31,Female,52,52.46,One year,Mailed check,2707.97,No
80704,44,Male,38,54.5,Month-to-month,Bank transfer,2133.52,No
80705,27,Female,19,103.35,Month-to-month,Electronic check,1960.18,No
80706,76,Male,44,84.76,One year,Mailed check,3726.45,No
80707,45,Female,1,13.46,Month-to-month,Electronic check,-0.13,Yes
80708,42,Other,36,73.75,Month-to-month,Mailed check,2574.24,Yes
80709,19,Male,62,19.44,One year,Credit card,1266.86,No
80710,62,Female,72,62.77,Month-to-month,Electronic check,4457.42,No
80711,50,Other,61,146.78,Month-to-month,Electronic check,8965.81,No
80712,77,Male,25,46.89,Two year,Bank transfer,1221.67,No
80713,67,Male,39,101.06,Two year,Electronic check,3910.69,Yes
80714,79,Male,59,66.41,Two year,Bank transfer,3969.96,No
80715,63,Female,40,99.05,Two year,Credit card,4063.12,No
80716,52,Male,61,145.99,Month-to-month,Bank transfer,8860.14,Yes
80717,64,Male,45,90.05,Two year,Mailed check,3987.46,No
80718,58,Male,70,49.14,Month-to-month,Bank transfer,3458.2,No
80719,75,Male,16,124.98,Month-to-month,Credit card,1966.42,Yes
80720,30,Male,38,68.22,Month-to-month,Mailed check,2554.14,Yes
80721,72,Male,61,124.53,One year,Mailed check,7534.41,Yes
80722,22,Male,59,124.14,Two year,Bank transfer,7359.62,No
80723,22,Other,23,76.82,One year,Credit card,1722.43,No
80724,39,Other,51,142.06,Two year,Bank transfer,7281.32,Yes
80725,51,Male,41,26.37,Month-to-month,Credit card,975.73,No
80726,18,Female,24,98.26,Month-to-month,Mailed check,2285.16,No
80727,76,Female,35,125.42,Month-to-month,Credit card,4386.5,Yes
80728,34,Female,46,14.54,Month-to-month,Mailed check,628.46,No
80729,68,Female,24,28.24,Two year,Electronic check,606.27,No
80730,66,Male,18,43.56,Month-to-month,Electronic check,812.82,No
80731,26,Female,40,56.19,One year,Mailed check,2210.86,No
80732,27,Male,50,85.5,Month-to-month,Credit card,4164.51,No
80733,78,Male,72,62.31,Two year,Mailed check,4521.0,No
80734,32,Male,32,86.0,One year,Electronic check,2775.86,No
80735,62,Male,28,40.24,Month-to-month,Bank transfer,1152.68,Yes
80736,46,Female,31,97.4,Month-to-month,Electronic check,3042.3,No
80737,80,Female,20,59.65,Month-to-month,Electronic check,1229.95,Yes
80738,70,Female,47,129.03,Month-to-month,Bank transfer,6126.77,Yes
80739,42,Male,22,121.87,Month-to-month,Credit card,2795.07,No
80740,38,Female,11,74.98,Month-to-month,Credit card,871.27,Yes
80741,34,Male,53,144.58,One year,Mailed check,7695.42,No
80742,44,Female,19,105.45,Month-to-month,Electronic check,1970.81,No
80743,45,Male,6,53.01,Month-to-month,Electronic check,296.39,Yes
80744,40,Female,52,23.84,Month-to-month,Electronic check,1289.89,No
80745,56,Female,50,101.19,Two year,Mailed check,5036.97,No
80746,53,Male,14,55.53,Month-to-month,Electronic check,741.1,No
80747,20,Male,40,21.89,One year,Electronic check,894.04,No
80748,50,Female,31,38.28,One year,Mailed check,1220.9,No
80749,24,Female,67,56.65,Two year,Bank transfer,3800.74,No
80750,22,Female,51,131.8,One year,Mailed check,6750.62,Yes
80751,43,Female,17,12.44,Two year,Credit card,242.48,No
80752,34,Male,32,96.25,Two year,Bank transfer,3128.2,No
80753,34,Female,53,61.57,One year,Electronic check,3185.3,No
80754,64,Female,35,40.09,Month-to-month,Electronic check,1329.92,No
80755,20,Female,27,25.39,Month-to-month,Electronic check,672.12,No
80756,20,Male,13,120.8,Two year,Electronic check,1666.1,Yes
80757,51,Female,56,109.78,Month-to-month,Electronic check,6175.54,Yes
80758,25,Male,32,41.33,One year,Bank transfer,1244.61,No
80759,62,Male,40,99.09,Month-to-month,Bank transfer,4036.36,No
80760,77,Male,34,144.12,Two year,Mailed check,4943.66,No
80761,73,Male,31,110.06,Month-to-month,Electronic check,3431.25,Yes
80762,23,Female,55,63.01,Month-to-month,Electronic check,3419.83,No
80763,54,Female,20,105.98,One year,Mailed check,2122.41,No
80764,62,Female,30,63.16,Month-to-month,Credit card,1933.53,No
80765,79,Male,7,55.1,One year,Mailed check,410.57,No
80766,39,Female,49,57.95,Two year,Electronic check,2838.82,No
80767,50,Female,2,51.77,Two year,Electronic check,103.8,No
